ID,Type,Artikelnummer,Naam,Gepubliceerd,Uitgelicht?,Zichtbaarheid in catalogus,Korte omschrijving,Beschrijving,Startdatum actieprijs,Einddatum actieprijs,Btw status,Belastingklasse,Op voorraad?,Voorraad,Lage voorraad,Nabestellingen toestaan?,Wordt individueel verkocht?,Gewicht (kg),Lengte (cm),Breedte (cm),Hoogte (cm),Klantbeoordelingen toestaan?,Aankoopnotitie,Actieprijs,Reguliere prijs,Categorieën,Tags,Verzendklasse,Afbeeldingen,Downloadlimiet,Dagen vervaltijd download,Hoofd,Gegroepeerde producten,Upsells,Cross-sells,Externe URL,Knop tekst,Positie
744792,simple,,Welkom,0,,visible,"Cliënten leren over de online omgeving, brengen hun situatie in kaart, stellen hun behandeldoel op en krijgen tips voor het intakegesprek.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","welkom, ontvangst, intake, intakegesprek, eerste gesprek, kennismaking, online omgeving, tips",,,,,,,,,,,0
744793,simple,,2. Vragenlijst 4DKL,0,,visible,"Cliënten brengen hun klachten in kaart op het gebied van somatisatie, stress, angst en depressie die zij de afgelopen week hebben ervaren.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","4DKL, vier dimensionale klachten lijst, vragenlijst, somatisatie, distress, stress, angst, depressie, klachten, symptomen",,,,,,,,,,,0
744794,simple,,1. Vragenlijst 4DKL,0,,visible,"Cliënten brengen hun klachten in kaart op het gebied van somatisatie, stress, angst en depressie die zij de afgelopen week hebben ervaren.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","4DKL, vier dimensionale klachten lijst, vragenlijst, somatisatie, distress, stress, angst, depressie, klachten, symptomen",,,,,,,,,,,0
744795,simple,,Je eigen koers varen,0,,visible,Cliënten leren vaardig te worden in toegewijd handelen. Zij gaan op zoek wat zij echt belangrijk vinden in hun leven en maken een persoonlijk plan. ,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Acceptance and commitment therapie (ACT), Uitgever > Karify","ACT, toegewijd handelen, toegewijde actie, waarden, obstakels, actie ondernemen, kleine stapjes zetten, stappen zetten, algemeen",,,,,,,,,,,0
744796,simple,,Je gedachten van een afstandje bekijken,0,,visible,Cliënten leren vaardig te worden om gedachten van een afstandje te bekijken en bewust aandacht te geven aan bepaalde gedachten en andere niet.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Generiek, Therapievorm (Form of therapy) > Acceptance and commitment therapie (ACT), Uitgever > Karify","ACT, defusie, afstand nemen, gedachten laten komen en gaan, acceptance and commitment therapy, gedachten, algemeen",,,,,,,,,,,0
744797,simple,,Paniek,0,,visible,"Volwassenen met een paniekstoornis leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","Paniekstoornis, agorafobie, paniekaanvallen, paniek, pleinvrees, CGT, cognitieve therapie, G-schema, SGGZ, Basis GGZ, exposure, exposure in vivo, vermijdingsgedrag, veiligheidsgedrag, angst",,,,,,,,,,,0
744798,simple,,Wat is een paniekstoornis?,0,,visible,"Volwassenen met een paniekstoornis leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","Paniekstoornis, agorafobie, paniekaanvallen, paniek, pleinvrees, CGT, cognitieve therapie, G-schema, SGGZ, Basis GGZ, exposure, exposure in vivo, vermijdingsgedrag, veiligheidsgedrag, angst",,,,,,,,,,,0
744799,simple,,Wennen aan lichamelijke gevoelens,0,,visible,"Volwassenen met een paniekstoornis leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","Paniekstoornis, agorafobie, paniekaanvallen, paniek, pleinvrees, CGT, cognitieve therapie, G-schema, SGGZ, Basis GGZ, exposure, exposure in vivo, vermijdingsgedrag, veiligheidsgedrag, angst",,,,,,,,,,,0
744800,simple,,Cognitieve therapie,0,,visible,"Volwassenen met een paniekstoornis leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","Paniekstoornis, agorafobie, paniekaanvallen, paniek, pleinvrees, CGT, cognitieve therapie, G-schema, SGGZ, Basis GGZ, exposure, exposure in vivo, vermijdingsgedrag, veiligheidsgedrag, angst",,,,,,,,,,,0
744801,simple,,Vermijdings- en veiligheidsgedrag,0,,visible,"Volwassenen met een paniekstoornis leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","Paniekstoornis, agorafobie, paniekaanvallen, paniek, pleinvrees, CGT, cognitieve therapie, G-schema, SGGZ, Basis GGZ, exposure, exposure in vivo, vermijdingsgedrag, veiligheidsgedrag, angst",,,,,,,,,,,0
744802,simple,,Afsluiting,0,,visible,"Volwassenen met een paniekstoornis leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","Paniekstoornis, agorafobie, paniekaanvallen, paniek, pleinvrees, CGT, cognitieve therapie, G-schema, SGGZ, Basis GGZ, exposure, exposure in vivo, vermijdingsgedrag, veiligheidsgedrag, angst",,,,,,,,,,,0
744803,simple,,Zelfbeeld,0,,visible,Volwassenen met ADHD leren wat zelfbeeld is en hoe het ontstaat. Ze leren aandacht te hebben voor hun sterke kanten.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Aandacht en concentratie, Zorgthema (Area of care) > Zelfbeeld, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Positieve psychologie, Uitgever > Karify","ADHD, negatief zelfbeeld, zelfbeeld, coping, successen, sterke kanten, vermijding, CGT, positieve psychologie",,,,,,,,,,,0
744804,simple,,Routines,0,,visible,Cliënten leren nieuwe routines te creëren om meer rust te krijgen. ,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Vorm van zorg (Form of care) > POH GGZ, Therapievorm (Form of therapy) > Overig, Uitgever > Karify","algemeen, aandacht, routines, CGT, generiek, routine, gewoonte, gedrag, planning, tijd, time management",,,,,,,,,,,0
744805,simple,,Werken aan je relatie,0,,visible,Cliënten leren hoe zij eigen behoeften kunnen bespreken in een relatie zonder dat dit op ruzie uitloopt.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Sociale contacten en relaties, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Therapievorm (Form of therapy) > Overig, Uitgever > Karify","relatie, intimiteit, ruzie, agressie, vriend, partner, vriendin, vrouw, man, sociaal, contacten, contact",,,,,,,,,,,0
744806,simple,,Omgaan met tijd,0,,visible,Cliënten oefenen met het inschatten van tijd en krijgen praktische tips om tijd efficiënter in te delen.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Aandacht en concentratie, Zorgthema (Area of care) > Dagelijks leven, Zorgthema (Area of care) > Generiek, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > (Flexible) Assertive Community Treatment (FACT), Therapievorm (Form of therapy) > Overig, Uitgever > Karify","ADHD, aandacht, concentratie, tijd, te laat komen, klok, planning, plannen, vrije tijd",,,,,,,,,,,0
744807,simple,,Denken voordat je doet (ADHD),0,,visible,Cliënten leren de methode stoppen - nadenken - doen om hun impulsen te controleren.,,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Aandacht en concentratie, Zorgthema (Area of care) > Impulscontrole en emotieregulatie, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Uitgever > Karify","ADHD, impulscontrole, impulsiviteit, impuls, impulsen, impulsieve reacties",,,,,,,,,,,0
744808,simple,,Gegeneraliseerde angst,0,,visible,"Volwassenen met een GAS leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","GAS, piekeren, CGT, metacognities, zorgen maken, exposure, vermijding, cognitieve therapie, G-schema, SGGZ, Basis GGZ, vermijdingsgedrag, veiligheidsgedrag, angst, cognitieve therapie",,,,,,,,,,,0
744809,simple,,Wat is een gegeneraliseerde angststoornis?,0,,visible,"Volwassenen met een GAS leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","GAS, piekeren, CGT, metacognities, zorgen maken, exposure, vermijding, cognitieve therapie, G-schema, SGGZ, Basis GGZ, vermijdingsgedrag, veiligheidsgedrag, angst, cognitieve therapie",,,,,,,,,,,0
744810,simple,,Negatieve opvattingen,0,,visible,"Volwassenen met een GAS leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","GAS, piekeren, CGT, metacognities, zorgen maken, exposure, vermijding, cognitieve therapie, G-schema, SGGZ, Basis GGZ, vermijdingsgedrag, veiligheidsgedrag, angst, cognitieve therapie",,,,,,,,,,,0
744811,simple,,Positieve opvattingen,0,,visible,"Volwassenen met een GAS leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","GAS, piekeren, CGT, metacognities, zorgen maken, exposure, vermijding, cognitieve therapie, G-schema, SGGZ, Basis GGZ, vermijdingsgedrag, veiligheidsgedrag, angst, cognitieve therapie",,,,,,,,,,,0
744812,simple,,Andere strategieën,0,,visible,"Volwassenen met een GAS leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","GAS, piekeren, CGT, metacognities, zorgen maken, exposure, vermijding, cognitieve therapie, G-schema, SGGZ, Basis GGZ, vermijdingsgedrag, veiligheidsgedrag, angst, cognitieve therapie",,,,,,,,,,,0
744813,simple,,Vermijdings- en veiligheidsgedrag,0,,visible,"Volwassenen met een GAS leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","GAS, piekeren, CGT, metacognities, zorgen maken, exposure, vermijding, cognitieve therapie, G-schema, SGGZ, Basis GGZ, vermijdingsgedrag, veiligheidsgedrag, angst, cognitieve therapie",,,,,,,,,,,0
744814,simple,,Afsluiting,0,,visible,"Volwassenen met een GAS leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","GAS, piekeren, CGT, metacognities, zorgen maken, exposure, vermijding, cognitieve therapie, G-schema, SGGZ, Basis GGZ, vermijdingsgedrag, veiligheidsgedrag, angst, cognitieve therapie",,,,,,,,,,,0
744815,simple,,OCS,0,,visible,"Volwassenen met een OCS leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","OCS, dwanggedachten, dwangklachten, dwanghandelingen, dwang, obsessies, compulsies, CGT, exposure, responspreventie, exposure in vivo, cognitieve therapie, cognitieve technieken, G-schema, SGGZ, Basis GGZ, vermijdingsgedrag, veiligheidsgedrag, angst",,,,,,,,,,,0
744816,simple,,Wat is OCS?,0,,visible,"Volwassenen met een OCS leren wat deze stoornis betekent, welke invloed gedachten hebben en worden uitgedaagd om situaties op te zoeken.",,,,taxable,,1,,,0,0,,,,,0,,,,"Zorgthema (Area of care) > Angst en dwang, Doelgroep (Target audience) > 16 - 25 jaar, Doelgroep (Target audience) > Volwassenen, Doelgroep (Target audience) > Ouderen, Vorm van zorg (Form of care) > Basis GGZ, Vorm van zorg (Form of care) > Specialistische GGZ, Therapievorm (Form of therapy) > Cognitieve gedragstherapie (CGT), Therapievorm (Form of therapy) > Exposure therapie (ET), Uitgever > Karify","OCS, dwanggedachten, dwangklachten, dwanghandelingen, dwang, obsessies, compulsies, CGT, exposure, responspreventie, exposure in vivo, cognitieve therapie, cognitieve technieken, G-schema, SGGZ, Basis GGZ, vermijdingsgedrag, veiligheidsgedrag, angst",,,,,,,,,,,0
